,technique_id,is_subtechnique,technique,tactic,platform,data_source,data_component,relationship_id,name,source,relationship,target,event_id,event_name,event_platform,audit_category,audit_sub_category,channel,log_source,filter_in,event_identity,source_identity
2520,T1568,,dynamic resolution,command-and-control,"Linux, macOS, Windows",network traffic,network connection creation,REL-2022-0166,Process connected from Ip,process,connected from,ip,5156,the windows filtering platform has permitted a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5156|the windows filtering platform has permitted a connection.,windows|network traffic|network connection creation
2521,T1568,,dynamic resolution,command-and-control,"Linux, macOS, Windows",network traffic,network connection creation,REL-2022-0166,Process connected from Ip,process,connected from,ip,3,network connection.,windows,NetworkConnect,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|3|network connection.,windows|network traffic|network connection creation
2522,T1568,,dynamic resolution,command-and-control,"Linux, macOS, Windows",network traffic,network connection creation,REL-2022-0166,Process connected from Ip,process,connected from,ip,3,network connection.,linux,NetworkConnect,,,sysmon,,linux|sysmon|3|network connection.,linux|network traffic|network connection creation
2523,T1568,,dynamic resolution,command-and-control,"Linux, macOS, Windows",network traffic,network connection creation,REL-2022-0166,Process connected from Ip,process,connected from,ip,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""InboundConnectionAccepted""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation
2524,T1568,,dynamic resolution,command-and-control,"Linux, macOS, Windows",network traffic,network connection creation,REL-2022-0104,User connected to Device,user,connected to,device,3,network connection.,windows,NetworkConnect,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|3|network connection.,windows|network traffic|network connection creation
2525,T1568,,dynamic resolution,command-and-control,"Linux, macOS, Windows",network traffic,network connection creation,REL-2022-0104,User connected to Device,user,connected to,device,3,network connection.,linux,NetworkConnect,,,sysmon,,linux|sysmon|3|network connection.,linux|network traffic|network connection creation
2526,T1568,,dynamic resolution,command-and-control,"Linux, macOS, Windows",network traffic,network connection creation,REL-2022-0104,User connected to Device,user,connected to,device,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ConnectionSuccess""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation
2527,T1568,,dynamic resolution,command-and-control,"Linux, macOS, Windows",network traffic,network connection creation,REL-2022-0183,Process attempted to bind on Port,process,attempted to bind on,port,5159,the windows filtering platform has blocked a bind to a local port.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5159|the windows filtering platform has blocked a bind to a local port.,windows|network traffic|network connection creation
2528,T1011.001,True,exfiltration over bluetooth,exfiltration,"Linux, macOS, Windows",network traffic,network connection creation,REL-2022-0007,Process connected from Port,process,connected from,port,5156,the windows filtering platform has permitted a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5156|the windows filtering platform has permitted a connection.,windows|network traffic|network connection creation
2529,T1011.001,True,exfiltration over bluetooth,exfiltration,"Linux, macOS, Windows",network traffic,network connection creation,REL-2022-0007,Process connected from Port,process,connected from,port,3,network connection.,windows,NetworkConnect,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|3|network connection.,windows|network traffic|network connection creation
2530,T1011.001,True,exfiltration over bluetooth,exfiltration,"Linux, macOS, Windows",network traffic,network connection creation,REL-2022-0007,Process connected from Port,process,connected from,port,3,network connection.,linux,NetworkConnect,,,sysmon,,linux|sysmon|3|network connection.,linux|network traffic|network connection creation
2531,T1011.001,True,exfiltration over bluetooth,exfiltration,"Linux, macOS, Windows",network traffic,network connection creation,REL-2022-0007,Process connected from Port,process,connected from,port,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""InboundConnectionAccepted""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation
2532,T1011.001,True,exfiltration over bluetooth,exfiltration,"Linux, macOS, Windows",network traffic,network connection creation,REL-2022-0012,Process attempted connection to Port,process,attempted connection to,port,5157,the windows filtering platform has blocked a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5157|the windows filtering platform has blocked a connection.,windows|network traffic|network connection creation
2533,T1011.001,True,exfiltration over bluetooth,exfiltration,"Linux, macOS, Windows",network traffic,network connection creation,REL-2022-0012,Process attempted connection to Port,process,attempted connection to,port,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ConnectionAttempt""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation
2534,T1011.001,True,exfiltration over bluetooth,exfiltration,"Linux, macOS, Windows",network traffic,network connection creation,REL-2022-0017,Process connected to Ip,process,connected to,ip,5156,the windows filtering platform has permitted a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5156|the windows filtering platform has permitted a connection.,windows|network traffic|network connection creation
2535,T1011.001,True,exfiltration over bluetooth,exfiltration,"Linux, macOS, Windows",network traffic,network connection creation,REL-2022-0017,Process connected to Ip,process,connected to,ip,3,network connection.,windows,NetworkConnect,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|3|network connection.,windows|network traffic|network connection creation
2536,T1011.001,True,exfiltration over bluetooth,exfiltration,"Linux, macOS, Windows",network traffic,network connection creation,REL-2022-0017,Process connected to Ip,process,connected to,ip,3,network connection.,linux,NetworkConnect,,,sysmon,,linux|sysmon|3|network connection.,linux|network traffic|network connection creation
2537,T1011.001,True,exfiltration over bluetooth,exfiltration,"Linux, macOS, Windows",network traffic,network connection creation,REL-2022-0017,Process connected to Ip,process,connected to,ip,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ConnectionSuccess""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation
2538,T1011.001,True,exfiltration over bluetooth,exfiltration,"Linux, macOS, Windows",network traffic,network connection creation,REL-2022-0074,Device blocked connection from Process,device,blocked connection from,process,5157,the windows filtering platform has blocked a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5157|the windows filtering platform has blocked a connection.,windows|network traffic|network connection creation
2539,T1011.001,True,exfiltration over bluetooth,exfiltration,"Linux, macOS, Windows",network traffic,network connection creation,REL-2022-0051,Process connected from Host,process,connected from,host,3,network connection.,windows,NetworkConnect,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|3|network connection.,windows|network traffic|network connection creation
